北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
0.0098010000,0.0098010000,0.1568160000
0.0098010000,0.0098010000,0.1568160000
0.0098010000,0.0098010000,0.1568160000
0.0098010000,0.0098010000,0.1568160000
0.0098010000,0.0098010000,0.1568160000
0.0114490000,0.0114490000,0.1831840000
0.0104040000,0.0104040000,0.1664640000
0.0112360000,0.0112360000,0.1797760000
0.0072250000,0.0072250000,0.1156000000
0.0072250000,0.0072250000,0.1156000000
0.0072250000,0.0072250000,0.1156000000
0.0082810000,0.0082810000,0.1324960000
0.0077440000,0.0077440000,0.1239040000
0.0073960000,0.0073960000,0.1183360000
0.0064000000,0.0064000000,0.1024000000
0.0104040000,0.0104040000,0.1664640000
0.0073960000,0.0073960000,0.1183360000
0.0070560000,0.0070560000,0.1128960000
0.0086490000,0.0086490000,0.1383840000
0.0068890000,0.0068890000,0.1102240000
0.0088360000,0.0088360000,0.1413760000
0.0073960000,0.0073960000,0.1183360000
0.0070560000,0.0070560000,0.1128960000
0.0059290000,0.0059290000,0.0948640000
0.0059290000,0.0059290000,0.0948640000
0.0051840000,0.0051840000,0.0829440000
0.0053290000,0.0053290000,0.0852640000
0.0051840000,0.0051840000,0.0829440000
0.0046240000,0.0046240000,0.0739840000
0.0050410000,0.0050410000,0.0806560000
0.0062410000,0.0062410000,0.0998560000
0.0053290000,0.0053290000,0.0852640000
0.0051840000,0.0051840000,0.0829440000
0.0051840000,0.0051840000,0.0829440000
0.0062410000,0.0062410000,0.0998560000
0.0046240000,0.0046240000,0.0739840000
0.0056250000,0.0056250000,0.0900000000
0.0062410000,0.0062410000,0.0998560000
0.0049000000,0.0049000000,0.0784000000
0.0057760000,0.0057760000,0.0924160000
0.0062410000,0.0062410000,0.0998560000
0.0059290000,0.0059290000,0.0948640000
0.0050410000,0.0050410000,0.0806560000
0.0043560000,0.0043560000,0.0696960000
0.0148840000,0.0148840000,0.2381440000
0.0038440000,0.0038440000,0.0615040000
0.0043560000,0.0043560000,0.0696960000
0.0047610000,0.0047610000,0.0761760000
0.0036000000,0.0036000000,0.0576000000
0.0034810000,0.0034810000,0.0556960000
0.0044890000,0.0044890000,0.0718240000
0.0038440000,0.0038440000,0.0615040000
0.0038440000,0.0038440000,0.0615040000
0.0044890000,0.0044890000,0.0718240000
0.0036000000,0.0036000000,0.0576000000
0.0038440000,0.0038440000,0.0615040000
0.0047610000,0.0047610000,0.0761760000
0.0033640000,0.0033640000,0.0538240000
0.0038440000,0.0038440000,0.0615040000
0.0072250000,0.0072250000,0.1156000000
0.0047610000,0.0047610000,0.0761760000
0.0046240000,0.0046240000,0.0739840000
0.0057760000,0.0057760000,0.0924160000
0.0047610000,0.0047610000,0.0761760000
0.0057760000,0.0057760000,0.0924160000
0.0036000000,0.0036000000,0.0576000000
0.0036000000,0.0036000000,0.0576000000
0.0038440000,0.0038440000,0.0615040000
0.0040960000,0.0040960000,0.0655360000
0.0036000000,0.0036000000,0.0576000000
0.0043560000,0.0043560000,0.0696960000
0.0040960000,0.0040960000,0.0655360000
0.0036000000,0.0036000000,0.0576000000
0.0034810000,0.0034810000,0.0556960000
0.0038440000,0.0038440000,0.0615040000
0.0032490000,0.0032490000,0.0519840000
0.0036000000,0.0036000000,0.0576000000
0.0036000000,0.0036000000,0.0576000000
0.0057760000,0.0057760000,0.0924160000
0.0043560000,0.0043560000,0.0696960000
0.0073960000,0.0073960000,0.1183360000
0.0037210000,0.0037210000,0.0595360000
0.0037210000,0.0037210000,0.0595360000
0.0044890000,0.0044890000,0.0718240000
0.0043560000,0.0043560000,0.0696960000
0.0033640000,0.0033640000,0.0538240000
0.0054760000,0.0054760000,0.0876160000
0.0034810000,0.0034810000,0.0556960000
0.0039690000,0.0039690000,0.0635040000
0.0079210000,0.0079210000,0.1267360000
0.0040960000,0.0040960000,0.0655360000
0.0040960000,0.0040960000,0.0655360000
0.0062410000,0.0062410000,0.0998560000
0.0037210000,0.0037210000,0.0595360000
0.0034810000,0.0034810000,0.0556960000
0.0067240000,0.0067240000,0.1075840000
0.0032490000,0.0032490000,0.0519840000
0.0036000000,0.0036000000,0.0576000000
0.0067240000,0.0067240000,0.1075840000
0.0033640000,0.0033640000,0.0538240000
0.0034810000,0.0034810000,0.0556960000
0.0044890000,0.0044890000,0.0718240000
0.0033640000,0.0033640000,0.0538240000
0.0037210000,0.0037210000,0.0595360000
0.0034810000,0.0034810000,0.0556960000
0.0039690000,0.0039690000,0.0635040000
0.0042250000,0.0042250000,0.0676000000
0.0034810000,0.0034810000,0.0556960000
0.0042250000,0.0042250000,0.0676000000
0.0036000000,0.0036000000,0.0576000000
0.0036000000,0.0036000000,0.0576000000
0.0043560000,0.0043560000,0.0696960000
0.0038440000,0.0038440000,0.0615040000
0.0038440000,0.0038440000,0.0615040000
0.0043560000,0.0043560000,0.0696960000
0.0038440000,0.0038440000,0.0615040000
0.0042250000,0.0042250000,0.0676000000
0.0038440000,0.0038440000,0.0615040000
0.0038440000,0.0038440000,0.0615040000
0.0038440000,0.0038440000,0.0615040000
0.0042250000,0.0042250000,0.0676000000
0.0039690000,0.0039690000,0.0635040000
0.0040960000,0.0040960000,0.0655360000
0.0039690000,0.0039690000,0.0635040000
0.0039690000,0.0039690000,0.0635040000
0.0044890000,0.0044890000,0.0718240000
0.0038440000,0.0038440000,0.0615040000
0.0040960000,0.0040960000,0.0655360000
0.0044890000,0.0044890000,0.0718240000
0.0044890000,0.0044890000,0.0718240000
0.0047610000,0.0047610000,0.0761760000
0.0038440000,0.0038440000,0.0615040000
0.0042250000,0.0042250000,0.0676000000
0.0042250000,0.0042250000,0.0676000000
0.0036000000,0.0036000000,0.0576000000
0.0040960000,0.0040960000,0.0655360000
0.0044890000,0.0044890000,0.0718240000
0.0038440000,0.0038440000,0.0615040000
0.0046240000,0.0046240000,0.0739840000
0.0042250000,0.0042250000,0.0676000000
0.0044890000,0.0044890000,0.0718240000
0.0047610000,0.0047610000,0.0761760000
0.0049000000,0.0049000000,0.0784000000
0.0038440000,0.0038440000,0.0615040000
0.0038440000,0.0038440000,0.0615040000
0.0039690000,0.0039690000,0.0635040000
0.0039690000,0.0039690000,0.0635040000
0.0036000000,0.0036000000,0.0576000000
0.0036000000,0.0036000000,0.0576000000
0.0040960000,0.0040960000,0.0655360000
0.0036000000,0.0036000000,0.0576000000
0.0036000000,0.0036000000,0.0576000000
0.0038440000,0.0038440000,0.0615040000
0.0036000000,0.0036000000,0.0576000000
0.0038440000,0.0038440000,0.0615040000
0.0036000000,0.0036000000,0.0576000000
0.0037210000,0.0037210000,0.0595360000
0.0034810000,0.0034810000,0.0556960000
0.0036000000,0.0036000000,0.0576000000
0.0034810000,0.0034810000,0.0556960000
0.0034810000,0.0034810000,0.0556960000
0.0077440000,0.0077440000,0.1239040000
0.0039690000,0.0039690000,0.0635040000
0.0039690000,0.0039690000,0.0635040000
0.0068890000,0.0068890000,0.1102240000
0.0038440000,0.0038440000,0.0615040000
0.0034810000,0.0034810000,0.0556960000
0.0077440000,0.0077440000,0.1239040000
0.0036000000,0.0036000000,0.0576000000
6.1504000000,6.1504000000,98.4064000000
12.1104000000,12.1104000000,193.7664000000
6.3504000000,6.3504000000,101.6064000000
6.9696000000,6.9696000000,111.5136000000
9.7344000000,9.7344000000,155.7504000000
5.7600000000,5.7600000000,92.1600000000
6.1504000000,6.1504000000,98.4064000000
7.3984000000,7.3984000000,118.3744000000
6.1504000000,6.1504000000,98.4064000000
5.9536000000,5.9536000000,95.2576000000
6.5536000000,6.5536000000,104.8576000000
5.9536000000,5.9536000000,95.2576000000
5.5696000000,5.5696000000,89.1136000000
5.7600000000,5.7600000000,92.1600000000
5.7600000000,5.7600000000,92.1600000000
6.5536000000,6.5536000000,104.8576000000
8.2944000000,8.2944000000,132.7104000000
6.5536000000,6.5536000000,104.8576000000
0.0001638400,0.0001638400,0.0026214400
0.0002073600,0.0002073600,0.0033177600
0.0001638400,0.0001638400,0.0026214400
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001587600,0.0001587600,0.0025401600
0.0001440000,0.0001440000,0.0023040000
0.0001440000,0.0001440000,0.0023040000
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001392400,0.0001392400,0.0022278400
0.0001210000,0.0001210000,0.0019360000
0.0001440000,0.0001440000,0.0023040000
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001299600,0.0001299600,0.0020793600
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001210000,0.0001210000,0.0019360000
0.0001254400,0.0001254400,0.0020070400
0.0001166400,0.0001166400,0.0018662400
0.0001254400,0.0001254400,0.0020070400
0.0001166400,0.0001166400,0.0018662400
0.0001166400,0.0001166400,0.0018662400
0.0001166400,0.0001166400,0.0018662400
0.0001166400,0.0001166400,0.0018662400
0.0001166400,0.0001166400,0.0018662400
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001345600,0.0001345600,0.0021529600
0.0001690000,0.0001690000,0.0027040000
0.0001254400,0.0001254400,0.0020070400
0.0001254400,0.0001254400,0.0020070400
