北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
96.0975609756,96.0975609756,72.1951219512
北方向のばらつきの平均[m],東方向のばらつきの平均[m],鉛直方向のばらつきの平均[m]
0.3944555110,0.3944555110,6.3112881764
北方向のばらつき[m],東方向のばらつき[m],鉛直方向のばらつき[m]
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002689600,0.0002689600,0.0043033600
0.0002496400,0.0002496400,0.0039942400
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002890000,0.0002890000,0.0046240000
0.0002689600,0.0002689600,0.0043033600
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0002689600,0.0002689600,0.0043033600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0002496400,0.0002496400,0.0039942400
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002496400,0.0002496400,0.0039942400
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001795600,0.0001795600,0.0028729600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0001849600,0.0001849600,0.0029593600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0002689600,0.0002689600,0.0043033600
0.0003240000,0.0003240000,0.0051840000
0.0003240000,0.0003240000,0.0051840000
0.0003240000,0.0003240000,0.0051840000
0.0003240000,0.0003240000,0.0051840000
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0002131600,0.0002131600,0.0034105600
15.3664000000,15.3664000000,245.8624000000
9.0000000000,9.0000000000,144.0000000000
9.0000000000,9.0000000000,144.0000000000
9.7344000000,9.7344000000,155.7504000000
0.0060840000,0.0060840000,0.0973440000
0.0060840000,0.0060840000,0.0973440000
0.0060840000,0.0060840000,0.0973440000
0.0062410000,0.0062410000,0.0998560000
0.0067240000,0.0067240000,0.1075840000
0.0057760000,0.0057760000,0.0924160000
0.0070560000,0.0070560000,0.1128960000
0.0046240000,0.0046240000,0.0739840000
0.0046240000,0.0046240000,0.0739840000
0.0049000000,0.0049000000,0.0784000000
0.0059290000,0.0059290000,0.0948640000
0.0057760000,0.0057760000,0.0924160000
0.0047610000,0.0047610000,0.0761760000
0.0057760000,0.0057760000,0.0924160000
0.0053290000,0.0053290000,0.0852640000
0.0050410000,0.0050410000,0.0806560000
0.0053290000,0.0053290000,0.0852640000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0056250000,0.0056250000,0.0900000000
0.0050410000,0.0050410000,0.0806560000
0.0047610000,0.0047610000,0.0761760000
0.0047610000,0.0047610000,0.0761760000
0.0054760000,0.0054760000,0.0876160000
0.0054760000,0.0054760000,0.0876160000
0.0054760000,0.0054760000,0.0876160000
0.0060840000,0.0060840000,0.0973440000
0.0050410000,0.0050410000,0.0806560000
0.0051840000,0.0051840000,0.0829440000
0.0050410000,0.0050410000,0.0806560000
0.0051840000,0.0051840000,0.0829440000
0.0050410000,0.0050410000,0.0806560000
0.0050410000,0.0050410000,0.0806560000
0.0050410000,0.0050410000,0.0806560000
0.0050410000,0.0050410000,0.0806560000
0.0050410000,0.0050410000,0.0806560000
0.0047610000,0.0047610000,0.0761760000
0.0050410000,0.0050410000,0.0806560000
0.0050410000,0.0050410000,0.0806560000
0.0051840000,0.0051840000,0.0829440000
0.0051840000,0.0051840000,0.0829440000
0.0051840000,0.0051840000,0.0829440000
0.0051840000,0.0051840000,0.0829440000
9.4864000000,9.4864000000,151.7824000000
9.4864000000,9.4864000000,151.7824000000
9.4864000000,9.4864000000,151.7824000000
9.0000000000,9.0000000000,144.0000000000
0.0002310400,0.0002310400,0.0036966400
0.0003841600,0.0003841600,0.0061465600
0.0002250000,0.0002250000,0.0036000000
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0003686400,0.0003686400,0.0058982400
0.0003240000,0.0003240000,0.0051840000
0.0002890000,0.0002890000,0.0046240000
0.0002890000,0.0002890000,0.0046240000
0.0002689600,0.0002689600,0.0043033600
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002496400,0.0002496400,0.0039942400
0.0002822400,0.0002822400,0.0045158400
0.0002822400,0.0002822400,0.0045158400
0.0002496400,0.0002496400,0.0039942400
0.0002822400,0.0002822400,0.0045158400
0.0002496400,0.0002496400,0.0039942400
