北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
0.0004665600,0.0004665600,0.0074649600
0.0004665600,0.0004665600,0.0074649600
0.0006150400,0.0006150400,0.0098406400
0.0005290000,0.0005290000,0.0084640000
0.0005290000,0.0005290000,0.0084640000
0.0006150400,0.0006150400,0.0098406400
0.0004752400,0.0004752400,0.0076038400
0.0005856400,0.0005856400,0.0093702400
0.0004840000,0.0004840000,0.0077440000
0.0004579600,0.0004579600,0.0073273600
0.0005107600,0.0005107600,0.0081721600
0.0005760000,0.0005760000,0.0092160000
0.0006150400,0.0006150400,0.0098406400
0.0006150400,0.0006150400,0.0098406400
0.0006150400,0.0006150400,0.0098406400
0.0005760000,0.0005760000,0.0092160000
0.0006150400,0.0006150400,0.0098406400
0.0005290000,0.0005290000,0.0084640000
0.0004752400,0.0004752400,0.0076038400
0.0005953600,0.0005953600,0.0095257600
0.0005198400,0.0005198400,0.0083174400
0.0005382400,0.0005382400,0.0086118400
0.0005198400,0.0005198400,0.0083174400
0.0005198400,0.0005198400,0.0083174400
0.0005856400,0.0005856400,0.0093702400
0.0007075600,0.0007075600,0.0113209600
0.0005290000,0.0005290000,0.0084640000
0.0006150400,0.0006150400,0.0098406400
0.0005107600,0.0005107600,0.0081721600
0.0005107600,0.0005107600,0.0081721600
0.0006150400,0.0006150400,0.0098406400
0.0006150400,0.0006150400,0.0098406400
0.0007075600,0.0007075600,0.0113209600
0.0006150400,0.0006150400,0.0098406400
0.0006864400,0.0006864400,0.0109830400
0.0004840000,0.0004840000,0.0077440000
0.0005760000,0.0005760000,0.0092160000
0.0007398400,0.0007398400,0.0118374400
0.0006864400,0.0006864400,0.0109830400
0.0008065600,0.0008065600,0.0129049600
0.0006969600,0.0006969600,0.0111513600
0.0008526400,0.0008526400,0.0136422400
0.0003610000,0.0003610000,0.0057760000
0.0003168400,0.0003168400,0.0050694400
0.0003841600,0.0003841600,0.0061465600
0.0003534400,0.0003534400,0.0056550400
0.0003610000,0.0003610000,0.0057760000
0.0004752400,0.0004752400,0.0076038400
0.0007952400,0.0007952400,0.0127238400
0.0004752400,0.0004752400,0.0076038400
0.0004243600,0.0004243600,0.0067897600
0.0002433600,0.0002433600,0.0038937600
0.0003534400,0.0003534400,0.0056550400
0.0003312400,0.0003312400,0.0052998400
0.0002755600,0.0002755600,0.0044089600
0.0002190400,0.0002190400,0.0035046400
0.0002433600,0.0002433600,0.0038937600
