北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
0.0002755600,0.0002755600,0.0044089600
0.0003534400,0.0003534400,0.0056550400
0.0003459600,0.0003459600,0.0055353600
0.0003459600,0.0003459600,0.0055353600
0.0003459600,0.0003459600,0.0055353600
0.0002755600,0.0002755600,0.0044089600
0.0002822400,0.0002822400,0.0045158400
0.0002755600,0.0002755600,0.0044089600
0.0002755600,0.0002755600,0.0044089600
0.0002755600,0.0002755600,0.0044089600
0.0002822400,0.0002822400,0.0045158400
0.0002822400,0.0002822400,0.0045158400
0.0002755600,0.0002755600,0.0044089600
0.0003097600,0.0003097600,0.0049561600
0.0002560000,0.0002560000,0.0040960000
0.0002560000,0.0002560000,0.0040960000
0.0002890000,0.0002890000,0.0046240000
0.0002560000,0.0002560000,0.0040960000
0.0002624400,0.0002624400,0.0041990400
0.0002624400,0.0002624400,0.0041990400
0.0002624400,0.0002624400,0.0041990400
0.0002624400,0.0002624400,0.0041990400
0.0002624400,0.0002624400,0.0041990400
0.0002958400,0.0002958400,0.0047334400
0.0004243600,0.0004243600,0.0067897600
0.0003312400,0.0003312400,0.0052998400
0.0003385600,0.0003385600,0.0054169600
13.5424000000,13.5424000000,216.6784000000
17.3056000000,17.3056000000,276.8896000000
0.0003312400,0.0003312400,0.0052998400
0.0003385600,0.0003385600,0.0054169600
0.0004326400,0.0004326400,0.0069222400
0.0002890000,0.0002890000,0.0046240000
0.0003534400,0.0003534400,0.0056550400
0.0002890000,0.0002890000,0.0046240000
0.0002890000,0.0002890000,0.0046240000
0.0002890000,0.0002890000,0.0046240000
11.5600000000,11.5600000000,184.9600000000
11.2896000000,11.2896000000,180.6336000000
14.1376000000,14.1376000000,226.2016000000
16.6464000000,16.6464000000,266.3424000000
14.1376000000,14.1376000000,226.2016000000
13.8384000000,13.8384000000,221.4144000000
17.6400000000,17.6400000000,282.2400000000
13.8384000000,13.8384000000,221.4144000000
13.8384000000,13.8384000000,221.4144000000
17.6400000000,17.6400000000,282.2400000000
17.6400000000,17.6400000000,282.2400000000
17.9776000000,17.9776000000,287.6416000000
17.6400000000,17.6400000000,282.2400000000
17.9776000000,17.9776000000,287.6416000000
18.3184000000,18.3184000000,293.0944000000
18.3184000000,18.3184000000,293.0944000000
14.1376000000,14.1376000000,226.2016000000
13.8384000000,13.8384000000,221.4144000000
18.3184000000,18.3184000000,293.0944000000
14.1376000000,14.1376000000,226.2016000000
12.9600000000,12.9600000000,207.3600000000
16.6464000000,16.6464000000,266.3424000000
11.0224000000,11.0224000000,176.3584000000
11.0224000000,11.0224000000,176.3584000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
11.0224000000,11.0224000000,176.3584000000
11.0224000000,11.0224000000,176.3584000000
11.0224000000,11.0224000000,176.3584000000
11.0224000000,11.0224000000,176.3584000000
11.2896000000,11.2896000000,180.6336000000
11.2896000000,11.2896000000,180.6336000000
11.2896000000,11.2896000000,180.6336000000
18.3184000000,18.3184000000,293.0944000000
14.1376000000,14.1376000000,226.2016000000
14.1376000000,14.1376000000,226.2016000000
17.6400000000,17.6400000000,282.2400000000
17.6400000000,17.6400000000,282.2400000000
17.6400000000,17.6400000000,282.2400000000
20.0704000000,20.0704000000,321.1264000000
17.6400000000,17.6400000000,282.2400000000
20.0704000000,20.0704000000,321.1264000000
17.6400000000,17.6400000000,282.2400000000
13.8384000000,13.8384000000,221.4144000000
13.8384000000,13.8384000000,221.4144000000
12.3904000000,12.3904000000,198.2464000000
13.8384000000,13.8384000000,221.4144000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
13.8384000000,13.8384000000,221.4144000000
13.8384000000,13.8384000000,221.4144000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
12.3904000000,12.3904000000,198.2464000000
15.0544000000,15.0544000000,240.8704000000
15.0544000000,15.0544000000,240.8704000000
15.0544000000,15.0544000000,240.8704000000
15.0544000000,15.0544000000,240.8704000000
23.0400000000,23.0400000000,368.6400000000
23.0400000000,23.0400000000,368.6400000000
22.6576000000,22.6576000000,362.5216000000
13.8384000000,13.8384000000,221.4144000000
12.3904000000,12.3904000000,198.2464000000
14.7456000000,14.7456000000,235.9296000000
13.8384000000,13.8384000000,221.4144000000
14.7456000000,14.7456000000,235.9296000000
17.6400000000,17.6400000000,282.2400000000
38.4400000000,38.4400000000,615.0400000000
13.5424000000,13.5424000000,216.6784000000
0.0098010000,0.0098010000,0.1568160000
13.2496000000,13.2496000000,211.9936000000
0.0073960000,0.0073960000,0.1183360000
0.0088360000,0.0088360000,0.1413760000
0.0116640000,0.0116640000,0.1866240000
0.0092160000,0.0092160000,0.1474560000
0.0141610000,0.0141610000,0.2265760000
0.0057760000,0.0057760000,0.0924160000
0.0072250000,0.0072250000,0.1156000000
0.0187690000,0.0187690000,0.3003040000
0.0057760000,0.0057760000,0.0924160000
0.0096040000,0.0096040000,0.1536640000
0.0187690000,0.0187690000,0.3003040000
0.0121000000,0.0121000000,0.1936000000
0.0187690000,0.0187690000,0.3003040000
0.0210250000,0.0210250000,0.3364000000
0.0125440000,0.0125440000,0.2007040000
0.0125440000,0.0125440000,0.2007040000
0.0184960000,0.0184960000,0.2959360000
0.0077440000,0.0077440000,0.1239040000
0.0072250000,0.0072250000,0.1156000000
29.5936000000,29.5936000000,473.4976000000
11.5600000000,11.5600000000,184.9600000000
11.5600000000,11.5600000000,184.9600000000
19.0096000000,19.0096000000,304.1536000000
12.3904000000,12.3904000000,198.2464000000
26.6256000000,26.6256000000,426.0096000000
43.0336000000,43.0336000000,688.5376000000
24.6016000000,24.6016000000,393.6256000000
25.8064000000,25.8064000000,412.9024000000
42.5104000000,42.5104000000,680.1664000000
24.6016000000,24.6016000000,393.6256000000
24.6016000000,24.6016000000,393.6256000000
0.0240250000,0.0240250000,0.3844000000
0.0153760000,0.0153760000,0.2460160000
19.7136000000,19.7136000000,315.4176000000
19.0096000000,19.0096000000,304.1536000000
24.6016000000,24.6016000000,393.6256000000
